row_num,timestamp,date,time_utc,temp_dht,temp_ds18,temp_delta,humidity,soil_moisture,co2,light_intensity,heat_index,vpd_kpa,fan_state,pump_state,sensor_source,ds_status
5988,1782590264.900,2026-06-27,19:57:44,30.21,30.17,0.04,15.9,25.02,182.2,542.3,28.32,3.612,ON,ON,simulator,ok
5989,1782590269.907,2026-06-27,19:57:49,30.16,29.98,0.18,18.34,23.36,177.7,678.7,28.32,3.497,ON,ON,simulator,ok
5990,1782590274.901,2026-06-27,19:57:54,30.08,30.52,0.44,16.95,24.53,198.3,912.5,28.23,3.54,ON,ON,simulator,ok
5991,1782590279.902,2026-06-27,19:57:59,29.89,29.61,0.28,17.48,24.52,161.0,729.5,28.09,3.479,ON,ON,simulator,ok
5992,1782590284.903,2026-06-27,19:58:04,29.67,30.55,0.88,18.62,25.16,175.3,806.4,27.94,3.388,ON,ON,simulator,ok
5993,1782590289.905,2026-06-27,19:58:09,30.04,30.07,0.03,20.01,23.08,185.7,565.7,28.27,3.402,ON,OFF,simulator,ok
5994,1782590294.908,2026-06-27,19:58:14,29.83,30.23,0.4,17.48,24.56,193.3,617.0,28.04,3.467,ON,ON,simulator,ok
5995,1782590299.909,2026-06-27,19:58:19,29.92,30.14,0.22,17.53,28.6,159.1,611.9,28.11,3.483,ON,ON,simulator,ok
5996,1782590304.907,2026-06-27,19:58:24,30.36,31.02,0.66,17.37,22.67,186.1,957.7,28.46,3.579,ON,OFF,simulator,ok
5997,1782590309.907,2026-06-27,19:58:29,29.68,29.77,0.09,20.25,22.3,167.3,790.1,27.99,3.322,ON,ON,simulator,ok
5998,1782590314.912,2026-06-27,19:58:34,29.97,31.25,1.28,16.9,23.72,178.4,805.7,28.14,3.52,OFF,ON,simulator,ok
5999,1782590319.909,2026-06-27,19:58:39,29.3,29.17,0.13,17.22,25.73,170.2,510.5,27.63,3.374,ON,ON,simulator,ok
6000,1782590324.911,2026-06-27,19:58:44,30.28,30.28,0.0,18.92,22.94,173.2,865.6,28.44,3.496,ON,OFF,simulator,ok
6001,1782590329.911,2026-06-27,19:58:49,29.66,29.93,0.27,17.31,25.26,168.5,948.8,27.91,3.441,ON,ON,simulator,ok
6002,1782590334.918,2026-06-27,19:58:54,30.41,31.04,0.63,18.96,22.83,183.3,598.1,28.54,3.52,ON,OFF,simulator,ok
6003,1782590339.914,2026-06-27,19:58:59,30.22,29.89,0.33,18.8,21.72,166.2,730.5,28.38,3.489,ON,ON,simulator,ok
6004,1782590344.924,2026-06-27,19:59:04,29.57,29.72,0.15,16.67,23.78,180.5,850.2,27.83,3.449,ON,ON,simulator,ok
6005,1782590349.916,2026-06-27,19:59:09,30.12,29.97,0.15,17.52,24.37,181.3,424.3,28.27,3.524,ON,ON,simulator,ok
6006,1782590354.917,2026-06-27,19:59:14,30.21,29.53,0.68,18.58,21.51,173.1,880.4,28.37,3.497,ON,ON,simulator,ok
6007,1782590359.918,2026-06-27,19:59:19,29.92,30.11,0.19,16.92,24.42,185.8,840.9,28.1,3.509,ON,ON,simulator,ok
6008,1782590364.918,2026-06-27,19:59:24,30.49,30.13,0.36,18.62,22.05,195.7,711.7,28.6,3.551,ON,ON,simulator,ok
6009,1782590369.920,2026-06-27,19:59:29,30.41,30.59,0.18,19.85,23.13,192.7,761.3,28.57,3.482,ON,ON,simulator,ok
6010,1782590374.921,2026-06-27,19:59:34,29.86,29.25,0.61,18.27,20.18,181.9,707.4,28.08,3.44,ON,ON,simulator,ok
6011,1782590379.921,2026-06-27,19:59:39,29.83,30.4,0.57,15.41,22.52,184.9,557.4,28.01,3.554,ON,ON,simulator,ok
6012,1782590384.923,2026-06-27,19:59:44,29.36,29.4,0.04,18.83,23.67,163.3,477.6,27.7,3.32,ON,ON,simulator,ok
6013,1782590389.927,2026-06-27,19:59:49,29.93,29.73,0.2,18.85,20.61,177.2,1075.9,28.15,3.429,ON,ON,simulator,ok
6014,1782590394.928,2026-06-27,19:59:54,29.99,29.92,0.07,17.28,21.75,177.3,525.8,28.16,3.508,ON,ON,simulator,ok
6015,1782590399.928,2026-06-27,19:59:59,30.2,30.21,0.01,14.89,23.71,185.5,650.6,28.3,3.653,ON,ON,simulator,ok
6016,1782590404.930,2026-06-27,20:00:04,29.53,29.5,0.03,16.74,21.97,179.8,728.5,27.8,3.439,ON,ON,simulator,ok
6017,1782590409.930,2026-06-27,20:00:09,30.26,30.65,0.39,18.29,20.24,153.6,715.6,28.4,3.519,ON,ON,simulator,ok
6018,1782590414.932,2026-06-27,20:00:14,30.06,30.25,0.19,15.87,25.44,180.1,788.4,28.2,3.582,ON,ON,simulator,ok
6019,1782590419.937,2026-06-27,20:00:19,30.53,30.88,0.35,19.73,21.13,167.5,1209.0,28.67,3.511,ON,OFF,simulator,ok
6020,1782590424.938,2026-06-27,20:00:24,29.93,29.79,0.14,16.88,22.62,188.2,627.5,28.11,3.513,ON,ON,simulator,ok
6021,1782590429.939,2026-06-27,20:00:29,29.7,28.54,1.16,17.39,23.47,173.6,765.6,27.94,3.445,ON,ON,simulator,ok
6022,1782590434.943,2026-06-27,20:00:34,29.92,30.19,0.27,19.93,20.6,201.1,768.0,28.17,3.382,ON,ON,simulator,ok
6023,1782590439.940,2026-06-27,20:00:39,29.79,29.29,0.5,18.06,23.37,174.5,724.7,28.02,3.435,ON,ON,simulator,ok
6024,1782590444.944,2026-06-27,20:00:44,29.41,29.55,0.14,16.03,24.73,159.2,989.2,27.69,3.444,ON,ON,simulator,ok
6025,1782590449.944,2026-06-27,20:00:49,30.25,30.97,0.72,20.01,24.38,189.0,569.8,28.44,3.443,ON,ON,simulator,ok
6026,1782590454.947,2026-06-27,20:00:54,29.75,30.32,0.57,17.93,23.39,181.8,907.4,27.99,3.433,ON,ON,simulator,ok
6027,1782590459.946,2026-06-27,20:00:59,30.3,30.92,0.62,17.67,22.79,187.9,1020.2,28.42,3.554,ON,ON,simulator,ok
6028,1782590464.948,2026-06-27,20:01:04,29.69,29.86,0.17,17.57,20.65,175.6,533.9,27.93,3.436,ON,ON,simulator,ok
6029,1782590469.952,2026-06-27,20:01:09,30.53,30.52,0.01,16.17,20.88,182.1,657.5,28.58,3.667,ON,ON,simulator,ok
6030,1782590474.953,2026-06-27,20:01:14,29.82,29.83,0.01,16.18,23.53,184.7,659.9,28.01,3.52,ON,ON,simulator,ok
6031,1782590479.957,2026-06-27,20:01:19,30.18,30.26,0.08,16.13,23.94,181.7,751.2,28.3,3.596,ON,ON,simulator,ok
6032,1782590484.959,2026-06-27,20:01:24,30.26,30.11,0.15,15.9,17.35,169.8,796.3,28.36,3.622,ON,ON,simulator,ok
6033,1782590489.960,2026-06-27,20:01:29,30.41,30.02,0.39,17.93,26.97,199.7,814.0,28.52,3.565,ON,ON,simulator,ok
6034,1782590494.959,2026-06-27,20:01:34,29.67,29.5,0.17,19.77,22.88,177.7,971.8,27.97,3.34,ON,OFF,simulator,ok
6035,1782590499.961,2026-06-27,20:01:39,29.76,30.02,0.26,16.78,22.96,161.8,874.2,27.97,3.483,ON,ON,simulator,ok
6036,1782590504.961,2026-06-27,20:01:44,30.53,30.5,0.03,17.55,21.33,156.5,845.3,28.61,3.606,ON,ON,simulator,ok
6037,1782590509.961,2026-06-27,20:01:49,30.05,30.33,0.28,20.56,21.23,157.4,569.9,28.3,3.38,ON,ON,simulator,ok
6038,1782590514.963,2026-06-27,20:01:54,29.94,30.17,0.23,19.61,24.29,183.1,867.4,28.18,3.399,OFF,ON,simulator,ok
6039,1782590519.965,2026-06-27,20:01:59,30.42,30.39,0.03,19.66,21.5,191.2,861.8,28.57,3.492,ON,ON,simulator,ok
6040,1782590524.968,2026-06-27,20:02:04,29.88,30.23,0.35,19.45,23.99,184.0,432.0,28.13,3.394,ON,ON,simulator,ok
6041,1782590529.968,2026-06-27,20:02:09,29.82,30.12,0.3,18.2,23.41,163.8,941.5,28.05,3.435,ON,ON,simulator,ok
6042,1782590534.969,2026-06-27,20:02:14,30.18,29.8,0.38,16.72,18.95,190.3,1048.0,28.31,3.57,ON,ON,simulator,ok
6043,1782590539.969,2026-06-27,20:02:19,29.6,29.08,0.52,17.2,28.63,177.1,1028.0,27.86,3.433,ON,ON,simulator,ok
6044,1782590544.973,2026-06-27,20:02:24,29.72,30.0,0.28,15.32,21.86,188.1,732.5,27.92,3.536,ON,OFF,simulator,ok
6045,1782590549.976,2026-06-27,20:02:29,29.87,30.22,0.35,18.28,24.47,183.6,1075.4,28.09,3.442,ON,ON,simulator,ok
6046,1782590554.975,2026-06-27,20:02:34,29.37,29.25,0.12,17.5,22.79,174.0,919.6,27.69,3.376,ON,ON,simulator,ok
6047,1782590559.976,2026-06-27,20:02:39,30.49,30.78,0.29,19.28,22.78,161.2,798.4,28.62,3.522,ON,ON,simulator,ok
6048,1782590564.977,2026-06-27,20:02:44,30.04,30.48,0.44,20.16,27.39,189.0,826.7,28.28,3.395,ON,ON,simulator,ok
6049,1782590569.979,2026-06-27,20:02:49,29.77,29.72,0.05,20.09,26.58,188.9,876.7,28.06,3.346,OFF,OFF,simulator,ok
6050,1782590574.978,2026-06-27,20:02:54,30.3,30.17,0.13,18.33,21.18,171.1,1041.5,28.44,3.525,OFF,OFF,simulator,ok
6051,1782590579.979,2026-06-27,20:02:59,30.08,30.06,0.02,16.28,21.92,183.4,839.8,28.22,3.569,ON,ON,simulator,ok
6052,1782590584.979,2026-06-27,20:03:04,29.93,29.9,0.03,19.03,25.69,170.0,1019.0,28.16,3.422,ON,ON,simulator,ok
6053,1782590589.982,2026-06-27,20:03:09,30.16,30.24,0.08,19.03,23.07,157.6,703.4,28.34,3.467,ON,OFF,simulator,ok
6054,1782590594.983,2026-06-27,20:03:14,29.91,29.56,0.35,20.22,21.38,182.6,647.6,28.17,3.368,ON,ON,simulator,ok
6055,1782590599.983,2026-06-27,20:03:19,30.8,31.13,0.33,16.96,22.24,186.8,844.6,28.82,3.688,OFF,ON,simulator,ok
6056,1782590604.983,2026-06-27,20:03:24,30.04,29.42,0.62,19.32,23.39,182.9,931.9,28.25,3.431,ON,ON,simulator,ok
6057,1782590609.985,2026-06-27,20:03:29,29.72,30.14,0.42,17.49,23.75,188.0,654.5,27.96,3.445,ON,ON,simulator,ok
6058,1782590614.985,2026-06-27,20:03:34,30.23,29.81,0.42,20.92,24.12,185.5,757.5,28.46,3.4,ON,ON,simulator,ok
6059,1782590619.985,2026-06-27,20:03:39,29.36,29.12,0.24,19.66,23.61,162.3,1310.5,27.72,3.286,OFF,ON,simulator,ok
6060,1782590624.985,2026-06-27,20:03:44,29.36,29.69,0.33,15.09,19.21,183.2,764.9,27.65,3.473,ON,ON,simulator,ok
6061,1782590629.986,2026-06-27,20:03:49,30.03,30.44,0.41,18.26,19.81,175.2,703.7,28.22,3.474,ON,ON,simulator,ok
6062,1782590634.988,2026-06-27,20:03:54,30.33,30.43,0.1,17.62,22.77,166.1,481.2,28.44,3.562,ON,ON,simulator,ok
6063,1782590639.994,2026-06-27,20:03:59,30.11,30.57,0.46,17.31,24.15,190.1,389.3,28.26,3.531,ON,ON,simulator,ok
6064,1782590644.991,2026-06-27,20:04:04,30.12,30.29,0.17,17.73,26.49,172.2,443.3,28.28,3.515,ON,ON,simulator,ok
6065,1782590649.989,2026-06-27,20:04:09,29.87,29.66,0.21,16.62,22.96,174.8,821.8,28.06,3.512,ON,OFF,simulator,ok
6066,1782590654.989,2026-06-27,20:04:14,30.54,30.42,0.12,17.89,20.44,171.1,868.8,28.62,3.593,ON,ON,simulator,ok
6067,1782590659.992,2026-06-27,20:04:19,30.87,32.06,1.19,18.58,21.92,186.8,566.2,28.92,3.631,ON,ON,simulator,ok
6068,1782590664.994,2026-06-27,20:04:24,29.62,29.2,0.42,17.87,23.83,199.3,766.3,27.88,3.41,ON,ON,simulator,ok
6069,1782590669.995,2026-06-27,20:04:29,29.71,29.5,0.21,18.16,23.58,178.7,1112.7,27.96,3.415,ON,ON,simulator,ok
6070,1782590674.996,2026-06-27,20:04:34,29.69,30.14,0.45,19.35,23.89,169.3,885.7,27.97,3.362,ON,ON,simulator,ok
6071,1782590679.998,2026-06-27,20:04:39,29.95,29.96,0.01,20.34,24.59,184.2,766.3,28.21,3.37,ON,ON,simulator,ok
6072,1782590684.998,2026-06-27,20:04:44,29.5,29.47,0.03,18.22,23.04,174.3,695.2,27.8,3.372,OFF,ON,simulator,ok
6073,1782590690.000,2026-06-27,20:04:50,30.53,30.25,0.28,18.83,20.44,191.9,602.9,28.64,3.55,ON,ON,simulator,ok
6074,1782590695.000,2026-06-27,20:04:55,29.81,29.45,0.36,19.28,21.16,179.9,860.3,28.07,3.388,ON,ON,simulator,ok
6075,1782590700.005,2026-06-27,20:05:00,30.23,30.36,0.13,17.49,21.39,175.1,777.0,28.36,3.547,ON,ON,simulator,ok
6076,1782590705.002,2026-06-27,20:05:05,30.5,30.73,0.23,18.31,21.66,196.3,759.1,28.6,3.567,ON,ON,simulator,ok
6077,1782590710.002,2026-06-27,20:05:10,30.26,30.13,0.13,17.67,23.28,203.4,822.3,28.39,3.546,ON,ON,simulator,ok
6078,1782590715.004,2026-06-27,20:05:15,29.8,29.55,0.25,14.79,25.46,164.2,620.8,27.98,3.574,ON,ON,simulator,ok
6079,1782590720.006,2026-06-27,20:05:20,29.72,29.6,0.12,14.02,23.25,179.5,592.9,27.91,3.59,ON,OFF,simulator,ok
6080,1782590725.006,2026-06-27,20:05:25,30.2,30.24,0.04,17.51,24.01,167.3,488.0,28.34,3.54,ON,ON,simulator,ok
6081,1782590730.006,2026-06-27,20:05:30,30.05,30.53,0.48,16.79,20.6,169.9,1228.1,28.2,3.541,ON,ON,simulator,ok
6082,1782590735.008,2026-06-27,20:05:35,30.37,30.53,0.16,17.74,25.68,179.7,678.9,28.48,3.565,ON,ON,simulator,ok
6083,1782590740.010,2026-06-27,20:05:40,30.28,30.43,0.15,17.1,26.6,174.3,1030.2,28.39,3.574,ON,OFF,simulator,ok
6084,1782590745.009,2026-06-27,20:05:45,30.37,29.75,0.62,17.1,24.29,185.7,944.7,28.47,3.593,ON,OFF,simulator,ok
6085,1782590750.010,2026-06-27,20:05:50,30.14,30.32,0.18,16.08,19.67,160.6,717.9,28.26,3.589,ON,ON,simulator,ok
6086,1782590755.013,2026-06-27,20:05:55,30.41,29.94,0.47,16.44,22.28,162.2,773.9,28.49,3.63,ON,ON,simulator,ok
6087,1782590760.011,2026-06-27,20:06:00,30.16,29.74,0.42,18.82,18.94,165.7,658.3,28.33,3.476,ON,ON,simulator,ok
6088,1782590765.013,2026-06-27,20:06:05,29.91,30.3,0.39,15.04,20.24,179.6,667.6,28.07,3.586,ON,ON,simulator,ok
6089,1782590770.013,2026-06-27,20:06:10,30.02,29.79,0.23,17.39,26.33,182.7,849.9,28.19,3.509,ON,ON,simulator,ok
6090,1782590775.018,2026-06-27,20:06:15,29.9,29.63,0.27,16.81,24.84,173.2,548.3,28.08,3.51,ON,OFF,simulator,ok
6091,1782590780.021,2026-06-27,20:06:20,29.62,30.01,0.39,18.54,22.66,203.9,612.2,27.9,3.382,ON,ON,simulator,ok
6092,1782590785.017,2026-06-27,20:06:25,30.36,30.03,0.33,19.08,23.57,186.2,1033.7,28.51,3.505,ON,ON,simulator,ok
6093,1782590790.017,2026-06-27,20:06:30,30.48,30.87,0.39,19.92,23.11,183.4,829.4,28.63,3.493,ON,ON,simulator,ok
6094,1782590795.019,2026-06-27,20:06:35,30.24,30.83,0.59,14.61,22.41,166.5,607.0,28.33,3.673,ON,ON,simulator,ok
6095,1782590800.019,2026-06-27,20:06:40,30.3,30.58,0.28,15.93,18.23,180.8,825.2,28.39,3.629,ON,ON,simulator,ok
6096,1782590805.022,2026-06-27,20:06:45,30.07,30.49,0.42,15.75,19.97,181.7,1185.8,28.2,3.589,ON,ON,simulator,ok
6097,1782590810.023,2026-06-27,20:06:50,29.97,30.94,0.97,18.49,24.74,173.3,812.1,28.17,3.453,ON,ON,simulator,ok
6098,1782590815.023,2026-06-27,20:06:55,30.24,30.02,0.22,17.68,24.5,179.9,728.0,28.37,3.541,ON,ON,simulator,ok
6099,1782590820.024,2026-06-27,20:07:00,30.56,30.77,0.21,18.5,22.33,214.2,615.0,28.65,3.571,ON,ON,simulator,ok
6100,1782590825.028,2026-06-27,20:07:05,30.37,30.84,0.47,15.83,24.24,176.1,1198.5,28.44,3.648,ON,ON,simulator,ok
6101,1782590830.028,2026-06-27,20:07:10,30.11,29.78,0.33,19.44,22.76,178.4,862.5,28.31,3.44,ON,ON,simulator,ok
6102,1782590835.028,2026-06-27,20:07:15,30.24,30.25,0.01,17.61,26.06,175.3,1243.9,28.37,3.544,ON,ON,simulator,ok
6103,1782590840.037,2026-06-27,20:07:20,30.0,30.35,0.35,17.16,22.3,177.4,844.4,28.17,3.515,ON,OFF,simulator,ok
6104,1782590845.045,2026-06-27,20:07:25,29.88,29.91,0.03,20.18,23.9,181.5,992.2,28.15,3.364,ON,ON,simulator,ok
6105,1782590850.048,2026-06-27,20:07:30,30.23,30.47,0.24,16.79,26.21,190.7,1135.1,28.35,3.577,OFF,ON,simulator,ok
6106,1782590855.046,2026-06-27,20:07:35,30.04,30.82,0.78,18.23,22.2,180.1,1010.6,28.22,3.478,ON,OFF,simulator,ok
6107,1782590860.047,2026-06-27,20:07:40,30.49,30.37,0.12,16.38,23.62,187.4,860.9,28.55,3.649,ON,ON,simulator,ok
6108,1782590865.048,2026-06-27,20:07:45,30.15,29.86,0.29,17.74,25.39,173.6,890.2,28.3,3.52,ON,ON,simulator,ok
6109,1782590870.048,2026-06-27,20:07:50,29.85,29.59,0.26,17.92,24.46,183.7,867.5,28.07,3.453,ON,OFF,simulator,ok
6110,1782590875.053,2026-06-27,20:07:55,29.92,30.45,0.53,17.11,25.56,179.9,1117.7,28.11,3.501,ON,ON,simulator,ok
6111,1782590880.053,2026-06-27,20:08:00,29.73,29.96,0.23,17.06,24.29,180.5,1062.0,27.96,3.465,ON,OFF,simulator,ok
6112,1782590885.053,2026-06-27,20:08:05,30.34,30.95,0.61,17.52,26.1,194.8,1143.6,28.45,3.569,ON,ON,simulator,ok
6113,1782590890.054,2026-06-27,20:08:10,30.13,30.85,0.72,19.25,22.75,178.0,1030.1,28.32,3.452,ON,OFF,simulator,ok
6114,1782590895.056,2026-06-27,20:08:15,30.84,31.25,0.41,19.59,19.25,166.6,852.5,28.92,3.58,ON,ON,simulator,ok
6115,1782590900.056,2026-06-27,20:08:20,30.4,30.35,0.05,16.16,17.6,203.7,881.6,28.47,3.64,ON,ON,simulator,ok
6116,1782590905.058,2026-06-27,20:08:25,29.43,29.54,0.11,18.42,23.53,187.0,952.7,27.75,3.35,ON,ON,simulator,ok
6117,1782590910.059,2026-06-27,20:08:30,29.89,29.53,0.36,19.77,20.83,160.4,718.2,28.14,3.383,ON,ON,simulator,ok
6118,1782590915.058,2026-06-27,20:08:35,29.95,29.64,0.31,16.71,24.16,166.3,833.1,28.12,3.524,ON,ON,simulator,ok
6119,1782590920.062,2026-06-27,20:08:40,29.92,30.45,0.53,16.95,24.35,178.8,951.5,28.1,3.508,ON,ON,simulator,ok
6120,1782590925.062,2026-06-27,20:08:45,30.04,29.99,0.05,18.66,22.27,186.0,861.7,28.23,3.459,ON,ON,simulator,ok
6121,1782590930.065,2026-06-27,20:08:50,29.72,30.03,0.31,17.87,23.62,183.1,792.3,27.96,3.429,ON,ON,simulator,ok
6122,1782590935.065,2026-06-27,20:08:55,29.84,29.76,0.08,17.3,23.28,193.7,902.8,28.05,3.477,ON,ON,simulator,ok
6123,1782590940.067,2026-06-27,20:09:00,29.7,28.76,0.94,17.72,22.44,184.9,792.9,27.94,3.432,ON,ON,simulator,ok
6124,1782590945.070,2026-06-27,20:09:05,29.74,29.55,0.19,18.69,21.02,174.8,611.9,28.0,3.399,ON,ON,simulator,ok
6125,1782590950.070,2026-06-27,20:09:10,30.02,31.14,1.12,16.65,25.02,181.3,1106.8,28.18,3.541,ON,ON,simulator,ok
6126,1782590955.072,2026-06-27,20:09:15,30.21,30.49,0.28,19.39,22.86,204.5,541.7,28.39,3.462,ON,ON,simulator,ok
6127,1782590960.072,2026-06-27,20:09:20,30.45,30.82,0.37,17.26,21.64,190.0,963.4,28.53,3.602,ON,ON,simulator,ok
6128,1782590965.073,2026-06-27,20:09:25,29.66,29.46,0.2,17.32,22.84,173.5,936.9,27.91,3.44,ON,ON,simulator,ok
6129,1782590970.073,2026-06-27,20:09:30,30.14,30.34,0.2,16.6,21.64,168.3,679.9,28.27,3.567,ON,ON,simulator,ok
6130,1782590975.076,2026-06-27,20:09:35,30.38,30.87,0.49,17.42,28.66,186.5,881.2,28.48,3.581,ON,ON,simulator,ok
6131,1782590980.075,2026-06-27,20:09:40,29.65,29.69,0.04,18.02,22.05,176.3,627.6,27.91,3.409,ON,OFF,simulator,ok
6132,1782590985.081,2026-06-27,20:09:45,30.37,30.02,0.35,15.22,23.67,198.8,681.1,28.44,3.674,ON,ON,simulator,ok
6133,1782590990.080,2026-06-27,20:09:50,30.23,29.72,0.51,16.56,24.88,176.0,1043.8,28.34,3.587,ON,ON,simulator,ok
6134,1782590995.080,2026-06-27,20:09:55,29.59,29.72,0.13,18.24,22.61,178.9,835.7,27.87,3.388,ON,ON,simulator,ok
6135,1782591000.081,2026-06-27,20:10:00,30.36,30.05,0.31,19.06,22.98,194.7,774.3,28.5,3.506,ON,ON,simulator,ok
6136,1782591005.082,2026-06-27,20:10:05,29.82,30.05,0.23,20.03,22.2,181.2,795.8,28.09,3.358,ON,ON,simulator,ok
6137,1782591010.084,2026-06-27,20:10:10,29.25,28.62,0.63,16.35,20.18,184.9,626.2,27.58,3.399,ON,ON,simulator,ok
6138,1782591015.086,2026-06-27,20:10:15,29.63,30.43,0.8,19.38,23.15,169.9,750.0,27.93,3.349,ON,ON,simulator,ok
6139,1782591020.084,2026-06-27,20:10:20,30.13,30.21,0.08,16.93,23.85,189.0,897.1,28.27,3.551,ON,ON,simulator,ok
6140,1782591025.085,2026-06-27,20:10:25,30.23,30.86,0.63,16.51,21.72,184.2,795.1,28.34,3.59,ON,ON,simulator,ok
6141,1782591030.087,2026-06-27,20:10:30,30.24,29.57,0.67,17.25,23.68,184.6,1038.7,28.36,3.56,ON,ON,simulator,ok
6142,1782591035.086,2026-06-27,20:10:35,30.68,30.82,0.14,15.68,21.69,193.1,776.4,28.69,3.72,ON,ON,simulator,ok
6143,1782591040.090,2026-06-27,20:10:40,30.11,30.18,0.07,15.74,27.03,169.9,545.6,28.24,3.598,ON,ON,simulator,ok
6144,1782591045.089,2026-06-27,20:10:45,29.76,30.67,0.91,18.21,25.68,194.1,868.5,28.0,3.423,ON,OFF,simulator,ok
6145,1782591050.090,2026-06-27,20:10:50,29.64,30.22,0.58,18.28,24.4,171.2,773.9,27.91,3.396,ON,OFF,simulator,ok
6146,1782591055.163,2026-06-27,20:10:55,30.45,30.07,0.38,18.97,27.22,189.5,765.3,28.58,3.528,ON,ON,simulator,ok
6147,1782591060.111,2026-06-27,20:11:00,29.8,29.98,0.18,15.17,23.19,171.4,1116.2,27.99,3.558,ON,OFF,simulator,ok
6148,1782591065.111,2026-06-27,20:11:05,29.98,29.98,0.0,14.96,21.12,171.6,973.2,28.12,3.604,ON,ON,simulator,ok
6149,1782591070.115,2026-06-27,20:11:10,30.09,29.17,0.92,17.91,20.65,179.8,1054.1,28.26,3.501,ON,ON,simulator,ok
6150,1782591075.113,2026-06-27,20:11:15,30.6,30.68,0.08,17.41,24.13,188.3,852.0,28.66,3.627,ON,ON,simulator,ok
6151,1782591080.117,2026-06-27,20:11:20,29.96,29.59,0.37,18.73,23.42,191.6,830.1,28.17,3.44,ON,ON,simulator,ok
6152,1782591085.121,2026-06-27,20:11:25,30.61,30.2,0.41,17.87,22.36,182.0,980.4,28.68,3.609,ON,ON,simulator,ok
6153,1782591090.120,2026-06-27,20:11:30,30.19,30.26,0.07,15.06,25.6,187.1,796.6,28.29,3.644,ON,ON,simulator,ok
6154,1782591095.124,2026-06-27,20:11:35,30.21,29.62,0.59,18.71,25.14,205.4,650.9,28.37,3.491,ON,OFF,simulator,ok
6155,1782591100.128,2026-06-27,20:11:40,30.3,30.58,0.28,17.74,22.59,192.7,1039.7,28.42,3.551,ON,OFF,simulator,ok
6156,1782591105.136,2026-06-27,20:11:45,30.18,30.65,0.47,17.51,23.27,164.9,763.3,28.32,3.536,ON,ON,simulator,ok
6157,1782591110.137,2026-06-27,20:11:50,30.31,30.11,0.2,21.03,22.47,204.5,796.2,28.53,3.411,ON,ON,simulator,ok
6158,1782591115.137,2026-06-27,20:11:55,29.65,29.51,0.14,18.19,22.51,193.5,510.0,27.91,3.402,OFF,ON,simulator,ok
6159,1782591120.208,2026-06-27,20:12:00,29.89,29.77,0.12,16.26,21.05,168.6,866.0,28.07,3.531,ON,ON,simulator,ok
6160,1782591125.142,2026-06-27,20:12:05,29.85,29.95,0.1,17.74,22.28,182.6,499.2,28.06,3.46,ON,ON,simulator,ok
6161,1782591178.557,2026-06-27,20:12:58,29.53,29.08,0.45,19.03,25.81,185.4,949.8,27.84,3.344,OFF,OFF,simulator,ok
6162,1782591183.567,2026-06-27,20:13:03,30.41,30.35,0.06,17.16,24.66,174.0,831.9,28.5,3.598,OFF,OFF,simulator,ok
6163,1782591188.566,2026-06-27,20:13:08,29.84,29.33,0.51,18.58,22.68,173.1,1019.4,28.07,3.423,OFF,OFF,simulator,ok
6164,1782591193.673,2026-06-27,20:13:13,30.33,30.51,0.18,16.46,23.31,184.0,618.9,28.42,3.612,OFF,OFF,simulator,ok
6165,1782591198.589,2026-06-27,20:13:18,30.09,29.2,0.89,17.65,21.91,193.4,591.7,28.25,3.512,OFF,OFF,simulator,ok
6166,1782591203.618,2026-06-27,20:13:23,30.58,30.63,0.05,17.36,24.61,180.0,669.1,28.64,3.625,ON,ON,simulator,ok
6167,1782591208.602,2026-06-27,20:13:28,29.8,29.89,0.09,18.75,22.91,177.3,888.8,28.04,3.408,ON,ON,simulator,ok
6168,1782591213.591,2026-06-27,20:13:33,30.2,30.01,0.19,20.01,24.35,173.9,953.3,28.4,3.433,ON,ON,simulator,ok
6169,1782591218.614,2026-06-27,20:13:38,30.88,31.08,0.2,17.68,24.32,174.5,846.7,28.9,3.673,ON,ON,simulator,ok
6170,1782591223.610,2026-06-27,20:13:43,30.21,30.07,0.14,17.99,25.19,180.9,871.6,28.35,3.522,ON,ON,simulator,ok
6171,1782591228.616,2026-06-27,20:13:48,30.26,30.25,0.01,19.63,23.28,193.7,1143.1,28.44,3.461,ON,OFF,simulator,ok
6172,1782591233.612,2026-06-27,20:13:53,30.12,31.17,1.05,20.33,25.44,181.2,932.8,28.35,3.404,ON,ON,simulator,ok
6173,1782591238.614,2026-06-27,20:13:58,30.35,30.22,0.13,18.6,27.54,172.8,594.5,28.48,3.524,OFF,OFF,simulator,ok
6174,1782591243.618,2026-06-27,20:14:03,30.01,29.7,0.31,18.62,21.69,180.9,640.3,28.21,3.455,ON,OFF,simulator,ok
6175,1782591248.618,2026-06-27,20:14:08,30.01,30.12,0.11,20.05,24.23,183.7,953.8,28.25,3.394,ON,ON,simulator,ok
6176,1782591253.625,2026-06-27,20:14:13,29.53,29.41,0.12,17.66,22.48,184.1,826.3,27.81,3.401,ON,ON,simulator,ok
6177,1782591258.620,2026-06-27,20:14:18,30.0,29.8,0.2,17.74,22.64,185.9,765.2,28.18,3.49,ON,ON,simulator,ok
6178,1782591263.623,2026-06-27,20:14:23,30.07,30.65,0.58,17.57,20.75,193.1,1144.2,28.23,3.512,ON,ON,simulator,ok
6179,1782591268.622,2026-06-27,20:14:28,29.99,30.53,0.54,18.09,24.1,211.5,927.3,28.18,3.474,ON,ON,simulator,ok
